Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 314,Take in charge ticket,Value 2,2011/04/18 09:50:42.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 314,Resolve ticket,Value 2,2011/04/18 09:57:59.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 314,Closed,Value 5,2011/05/28 08:30:33.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1545,Assign seriousness,Value 13,2011/04/14 09:11:30.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1545,Take in charge ticket,Value 11,2011/04/15 10:37:51.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1545,Resolve ticket,Value 11,2011/04/15 10:38:22.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1545,Closed,Value 5,2011/05/28 09:20:29.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2379,Assign seriousness,Value 13,2011/04/14 09:22:00.000,Variant 3,3,Variant 3,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2379,Take in charge ticket,Value 13,2011/04/14 09:22:25.000,Variant 3,3,Variant 3,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2379,Wait,Value 9,2011/04/15 08:26:25.000,Variant 3,3,Variant 3,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2379,Take in charge ticket,Value 9,2011/04/15 12:57:32.000,Variant 3,3,Variant 3,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2379,Resolve ticket,Value 9,2011/04/15 12:57:42.000,Variant 3,3,Variant 3,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2379,Closed,Value 5,2011/05/30 12:58:11.000,Variant 3,3,Variant 3,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2185,Assign seriousness,Value 8,2011/04/14 09:56:19.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 12,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2185,Take in charge ticket,Value 8,2011/04/14 09:57:08.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 12,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2185,Resolve ticket,Value 13,2011/04/14 10:12:55.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 12,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2185,Closed,Value 5,2011/05/18 10:00:43.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 12,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 536,Assign seriousness,Value 13,2011/04/14 13:47:16.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 536,Take in charge ticket,Value 6,2011/04/14 16:11:57.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 536,Resolve ticket,Value 6,2011/04/15 16:10:51.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 536,Closed,Value 5,2011/05/17 13:50:40.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 3274,Assign seriousness,Value 13,2011/04/14 14:47:16.000,Variant 13,13,Variant 13,Value 1,Value 203,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3274,Assign seriousness,Value 2,2011/04/26 07:31:08.000,Variant 13,13,Variant 13,Value 1,Value 203,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3274,Take in charge ticket,Value 2,2011/04/26 07:32:17.000,Variant 13,13,Variant 13,Value 1,Value 203,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3274,Wait,Value 7,2011/04/26 08:05:00.000,Variant 13,13,Variant 13,Value 1,Value 203,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3274,Take in charge ticket,Value 7,2011/04/26 08:29:00.000,Variant 13,13,Variant 13,Value 1,Value 203,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3274,Resolve ticket,Value 7,2011/04/26 08:29:11.000,Variant 13,13,Variant 13,Value 1,Value 203,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3274,Closed,Value 5,2011/05/28 14:50:31.000,Variant 13,13,Variant 13,Value 1,Value 203,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2632,Assign seriousness,Value 13,2011/04/14 14:55:28.000,Variant 1,1,Variant 1,Value 1,Value 311,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2632,Take in charge ticket,Value 13,2011/04/15 07:31:29.000,Variant 1,1,Variant 1,Value 1,Value 311,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2632,Resolve ticket,Value 13,2011/04/15 15:15:07.000,Variant 1,1,Variant 1,Value 1,Value 311,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2632,Closed,Value 5,2011/05/17 15:00:20.000,Variant 1,1,Variant 1,Value 1,Value 311,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2284,Assign seriousness,Value 13,2011/04/14 15:37:05.000,Variant 4,4,Variant 4,Value 1,Value 71,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2284,Assign seriousness,Value 13,2011/04/14 15:37:25.000,Variant 4,4,Variant 4,Value 1,Value 71,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2284,Take in charge ticket,Value 11,2011/04/15 10:43:34.000,Variant 4,4,Variant 4,Value 1,Value 71,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2284,Resolve ticket,Value 11,2011/04/15 10:48:10.000,Variant 4,4,Variant 4,Value 1,Value 71,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 2284,Closed,Value 5,2011/05/17 15:40:31.000,Variant 4,4,Variant 4,Value 1,Value 71,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 4330,Assign seriousness,Value 13,2011/04/14 15:43:26.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
Case 4330,Take in charge ticket,Value 2,2011/04/26 08:16:40.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
Case 4330,Wait,Value 12,2011/04/26 13:36:40.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
Case 4330,Resolve ticket,Value 12,2011/05/19 13:14:01.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
Case 4330,Closed,Value 5,2011/06/03 13:14:12.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
Case 64,Assign seriousness,Value 13,2011/04/14 15:54:28.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 64,Assign seriousness,Value 13,2011/04/14 15:54:46.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 64,Wait,Value 11,2011/04/15 10:41:19.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 64,Take in charge ticket,Value 2,2011/04/27 10:30:04.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 64,Wait,Value 2,2011/04/27 10:30:13.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 64,Take in charge ticket,Value 11,2011/05/06 09:42:13.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 64,Resolve ticket,Value 11,2011/05/06 09:42:28.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 64,Closed,Value 5,2011/05/21 09:42:52.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
Case 1804,Assign seriousness,Value 13,2011/04/14 16:01:20.000,Variant 1,1,Variant 1,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1804,Take in charge ticket,Value 13,2011/04/15 07:33:18.000,Variant 1,1,Variant 1,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1804,Resolve ticket,Value 9,2011/04/20 15:08:23.000,Variant 1,1,Variant 1,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1804,Closed,Value 5,2011/05/17 16:00:24.000,Variant 1,1,Variant 1,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1470,Assign seriousness,Value 13,2011/04/15 15:21:04.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1470,Take in charge ticket,Value 13,2011/04/21 15:54:19.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1470,Resolve ticket,Value 13,2011/04/21 15:55:24.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1470,Closed,Value 5,2011/05/18 15:30:27.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3823,Assign seriousness,Value 9,2011/04/15 15:50:07.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3823,Take in charge ticket,Value 9,2011/04/15 15:50:18.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3823,Resolve ticket,Value 9,2011/04/20 07:57:08.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3823,Closed,Value 5,2011/05/29 16:02:47.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2162,Assign seriousness,Value 9,2011/04/18 07:20:44.000,Variant 158,158,Variant 158,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2162,Wait,Value 6,2011/04/18 15:02:34.000,Variant 158,158,Variant 158,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2162,Wait,Value 6,2011/04/18 15:02:35.000,Variant 158,158,Variant 158,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2162,Take in charge ticket,Value 6,2011/04/20 08:29:23.000,Variant 158,158,Variant 158,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2162,Resolve ticket,Value 6,2011/04/20 08:29:53.000,Variant 158,158,Variant 158,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2162,Closed,Value 5,2011/06/11 08:30:27.000,Variant 158,158,Variant 158,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 4273,Assign seriousness,Value 2,2011/04/18 10:00:17.000,Variant 13,13,Variant 13,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
Case 4273,Assign seriousness,Value 2,2011/04/18 10:01:04.000,Variant 13,13,Variant 13,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
Case 4273,Take in charge ticket,Value 2,2011/04/18 10:01:11.000,Variant 13,13,Variant 13,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
Case 4273,Wait,Value 12,2011/05/03 08:10:35.000,Variant 13,13,Variant 13,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
Case 4273,Take in charge ticket,Value 2,2011/05/17 12:39:50.000,Variant 13,13,Variant 13,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
Case 4273,Resolve ticket,Value 2,2011/05/17 12:39:58.000,Variant 13,13,Variant 13,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
Case 4273,Closed,Value 5,2011/06/01 12:40:08.000,Variant 13,13,Variant 13,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
Case 2699,Assign seriousness,Value 2,2011/04/18 10:39:50.000,Variant 6,6,Variant 6,Value 1,Value 296,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2699,Take in charge ticket,Value 10,2011/04/19 07:43:08.000,Variant 6,6,Variant 6,Value 1,Value 296,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2699,Resolve ticket,Value 2,2011/04/20 15:19:50.000,Variant 6,6,Variant 6,Value 1,Value 296,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2699,Resolve ticket,Value 8,2011/04/20 15:19:51.000,Variant 6,6,Variant 6,Value 1,Value 296,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2699,Closed,Value 5,2011/06/05 10:40:47.000,Variant 6,6,Variant 6,Value 1,Value 296,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 1209,Assign seriousness,Value 2,2011/04/18 10:48:58.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1209,Take in charge ticket,Value 2,2011/04/19 08:39:22.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1209,Resolve ticket,Value 2,2011/04/19 10:48:39.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1209,Closed,Value 5,2011/06/10 10:50:45.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2218,Assign seriousness,Value 2,2011/04/18 10:50:49.000,Variant 1,1,Variant 1,Value 1,Value 71,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2218,Take in charge ticket,Value 2,2011/04/20 12:57:29.000,Variant 1,1,Variant 1,Value 1,Value 71,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2218,Resolve ticket,Value 2,2011/04/20 12:57:36.000,Variant 1,1,Variant 1,Value 1,Value 71,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2218,Closed,Value 5,2011/06/10 11:00:50.000,Variant 1,1,Variant 1,Value 1,Value 71,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 534,Assign seriousness,Value 8,2011/04/19 07:31:48.000,Variant 1,1,Variant 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 534,Take in charge ticket,Value 8,2011/04/19 07:39:52.000,Variant 1,1,Variant 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 534,Resolve ticket,Value 8,2011/04/19 07:40:58.000,Variant 1,1,Variant 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 534,Closed,Value 5,2011/05/26 07:40:34.000,Variant 1,1,Variant 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 4252,Assign seriousness,Value 8,2011/04/19 08:21:40.000,Variant 1,1,Variant 1,Value 1,Value 221,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4252,Take in charge ticket,Value 9,2011/04/28 13:15:15.000,Variant 1,1,Variant 1,Value 1,Value 221,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4252,Resolve ticket,Value 2,2011/05/10 10:38:32.000,Variant 1,1,Variant 1,Value 1,Value 221,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4252,Closed,Value 5,2011/06/09 10:39:04.000,Variant 1,1,Variant 1,Value 1,Value 221,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3104,Assign seriousness,Value 8,2011/04/19 08:40:20.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3104,Take in charge ticket,Value 8,2011/04/19 08:40:54.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3104,Resolve ticket,Value 10,2011/04/26 08:15:04.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3104,Closed,Value 5,2011/05/20 08:50:45.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4502,Assign seriousness,Value 8,2011/04/19 09:07:12.000,Variant 1,1,Variant 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 4502,Take in charge ticket,Value 8,2011/04/19 09:07:42.000,Variant 1,1,Variant 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 4502,Resolve ticket,Value 6,2011/04/19 12:58:39.000,Variant 1,1,Variant 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 4502,Closed,Value 5,2011/06/10 09:10:28.000,Variant 1,1,Variant 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 2567,Assign seriousness,Value 8,2011/04/19 09:33:26.000,Variant 27,27,Variant 27,Value 1,Value 133,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2567,Take in charge ticket,Value 8,2011/04/19 09:33:51.000,Variant 27,27,Variant 27,Value 1,Value 133,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2567,Wait,Value 13,2011/04/22 13:48:02.000,Variant 27,27,Variant 27,Value 1,Value 133,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2567,Take in charge ticket,Value 13,2011/05/06 08:59:27.000,Variant 27,27,Variant 27,Value 1,Value 133,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2567,Resolve ticket,Value 13,2011/05/06 08:59:39.000,Variant 27,27,Variant 27,Value 1,Value 133,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2567,Take in charge ticket,Value 13,2011/05/11 13:56:20.000,Variant 27,27,Variant 27,Value 1,Value 133,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2567,Resolve ticket,Value 13,2011/05/11 14:58:30.000,Variant 27,27,Variant 27,Value 1,Value 133,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2567,Closed,Value 5,2011/06/02 14:50:27.000,Variant 27,27,Variant 27,Value 1,Value 133,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3227,Assign seriousness,Value 8,2011/04/19 09:38:12.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3227,Take in charge ticket,Value 16,2011/04/20 15:54:40.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3227,Resolve ticket,Value 16,2011/04/20 16:25:23.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3227,Closed,Value 5,2011/06/02 09:41:50.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 580,Assign seriousness,Value 8,2011/04/19 10:22:36.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 580,Take in charge ticket,Value 8,2011/04/19 10:22:53.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 580,Resolve ticket,Value 8,2011/04/22 08:04:16.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 580,Closed,Value 5,2011/06/04 10:30:31.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2217,Assign seriousness,Value 8,2011/04/19 12:31:55.000,Variant 2,2,Variant 2,Value 1,Value 184,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 2
Case 2217,Take in charge ticket,Value 2,2011/04/26 08:16:17.000,Variant 2,2,Variant 2,Value 1,Value 184,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 2
Case 2217,Wait,Value 12,2011/04/26 08:38:47.000,Variant 2,2,Variant 2,Value 1,Value 184,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 2
Case 2217,Resolve ticket,Value 12,2011/04/26 12:57:25.000,Variant 2,2,Variant 2,Value 1,Value 184,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 2
Case 2217,Closed,Value 5,2011/05/27 16:00:50.000,Variant 2,2,Variant 2,Value 1,Value 184,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 2
Case 4521,Assign seriousness,Value 8,2011/04/19 14:08:37.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4521,Take in charge ticket,Value 8,2011/04/19 15:00:39.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4521,Resolve ticket,Value 8,2011/04/19 15:01:41.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4521,Closed,Value 5,2011/06/04 14:10:25.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Assign seriousness,Value 8,2011/04/19 14:21:57.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Wait,Value 8,2011/04/19 14:22:13.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Take in charge ticket,Value 8,2011/04/20 08:53:31.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Resolve ticket,Value 8,2011/04/20 08:53:41.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Resolve ticket,Value 2,2011/04/20 14:24:20.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Closed,Value 5,2011/06/05 09:00:42.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 134,Assign seriousness,Value 8,2011/04/19 14:42:45.000,Variant 1,1,Variant 1,Value 1,Value 80,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 134,Take in charge ticket,Value 8,2011/04/19 14:45:25.000,Variant 1,1,Variant 1,Value 1,Value 80,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 134,Resolve ticket,Value 8,2011/04/19 14:45:42.000,Variant 1,1,Variant 1,Value 1,Value 80,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 134,Closed,Value 5,2011/06/02 14:50:17.000,Variant 1,1,Variant 1,Value 1,Value 80,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2941,Assign seriousness,Value 8,2011/04/19 15:54:03.000,Variant 1,1,Variant 1,Value 1,Value 187,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2941,Take in charge ticket,Value 9,2011/04/20 09:10:50.000,Variant 1,1,Variant 1,Value 1,Value 187,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2941,Resolve ticket,Value 10,2011/04/26 08:51:58.000,Variant 1,1,Variant 1,Value 1,Value 187,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
