"'NotChainSuccession(Assign seriousness, Take in charge ticket)'","'NotCoExistence(Assign seriousness, Wait)'","'NotCoExistence(Closed, Wait)'","'NotCoExistence(Resolve ticket, Wait)'","'NotCoExistence(Take in charge ticket, Wait)'","'NotCoExistence(Wait, Assign seriousness)'","'NotCoExistence(Wait, Closed)'","'NotCoExistence(Wait, Resolve ticket)'","'ChainResponse(Wait, Take in charge ticket)'","'NotCoExistence(Wait, Take in charge ticket)'"
23.371647510,14.142857143,13.838709677,13.876923077,11.922580645,14.142857143,13.838709677,13.876923077,21.083333333,11.922580645
23.371647510,14.142857143,13.838709677,13.876923077,11.922580645,14.142857143,13.838709677,13.876923077,21.083333333,11.922580645
23.371647510,14.142857143,13.838709677,13.876923077,11.922580645,14.142857143,13.838709677,13.876923077,21.083333333,11.922580645
22.779922780,13.815789474,13.487804878,13.511627907,11.666666667,13.815789474,13.487804878,13.511627907,20.086956522,11.666666667
23.076923077,14.235294118,13.838709677,13.876923077,11.922580645,14.235294118,13.838709677,13.876923077,21.083333333,11.922580645
22.480620155,13.907284768,13.487804878,13.511627907,11.666666667,13.907284768,13.487804878,13.511627907,20.086956522,11.666666667
22.480620155,13.907284768,13.487804878,13.511627907,11.666666667,13.907284768,13.487804878,13.511627907,20.086956522,11.666666667
22.480620155,13.907284768,13.487804878,13.511627907,11.666666667,13.907284768,13.487804878,13.511627907,20.086956522,11.666666667
22.480620155,13.907284768,13.487804878,13.511627907,11.666666667,13.907284768,13.487804878,13.511627907,20.086956522,11.666666667
22.779922780,13.953947368,13.487804878,13.453125000,11.666666667,13.953947368,13.487804878,13.453125000,20.086956522,11.666666667
22.779922780,13.953947368,13.487804878,13.453125000,11.666666667,13.953947368,13.487804878,13.453125000,20.086956522,11.666666667
22.480620155,13.907284768,13.487804878,13.453125000,11.666666667,13.907284768,13.487804878,13.453125000,20.086956522,11.666666667
22.480620155,13.907284768,13.487804878,13.453125000,11.666666667,13.907284768,13.487804878,13.453125000,20.086956522,11.666666667
22.480620155,14.278145695,13.838709677,13.813953488,11.922580645,14.278145695,13.838709677,13.813953488,21.083333333,11.922580645
21.875000000,14.174496644,13.838709677,13.813953488,11.922580645,14.174496644,13.838709677,13.813953488,21.083333333,11.922580645
21.568627451,14.121621622,13.838709677,13.813953488,11.922580645,14.121621622,13.838709677,13.813953488,21.083333333,11.922580645
21.568627451,14.121621622,13.838709677,13.813953488,11.922580645,14.121621622,13.838709677,13.813953488,21.083333333,11.922580645
21.875000000,14.510067114,14.168000000,14.153846154,12.159235669,14.510067114,14.168000000,14.153846154,22.080000000,12.159235669
21.875000000,14.510067114,14.168000000,14.153846154,12.159235669,14.510067114,14.168000000,14.153846154,22.080000000,12.159235669
21.875000000,14.818791946,14.476190476,14.473282443,12.377358491,14.818791946,14.476190476,14.473282443,23.076923077,12.377358491
21.568627451,14.756756757,14.476190476,14.473282443,12.377358491,14.756756757,14.476190476,14.473282443,23.076923077,12.377358491
21.568627451,14.756756757,14.476190476,14.473282443,12.377358491,14.756756757,14.476190476,14.473282443,23.076923077,12.377358491
21.259842520,14.693877551,14.476190476,14.473282443,12.377358491,14.693877551,14.476190476,14.473282443,23.076923077,12.377358491
20.948616601,15.033783784,14.763779528,14.772727273,12.421383648,15.033783784,14.763779528,14.772727273,24.074074074,12.421383648
20.634920635,14.693877551,14.476190476,14.473282443,12.229299363,14.693877551,14.476190476,14.473282443,23.076923077,12.229299363
20.948616601,14.756756757,14.476190476,14.473282443,12.229299363,14.756756757,14.476190476,14.473282443,23.076923077,12.229299363
20.948616601,14.756756757,14.476190476,14.473282443,12.229299363,14.756756757,14.476190476,14.473282443,23.076923077,12.229299363
20.948616601,14.756756757,14.476190476,14.473282443,12.229299363,14.756756757,14.476190476,14.473282443,23.076923077,12.229299363
20.948616601,14.756756757,14.476190476,14.473282443,12.229299363,14.756756757,14.476190476,14.473282443,23.076923077,12.229299363
21.568627451,15.100671141,14.763779528,14.661654135,12.343750000,15.100671141,14.763779528,14.661654135,24.074074074,12.343750000
21.568627451,15.100671141,14.763779528,14.661654135,12.343750000,15.100671141,14.763779528,14.661654135,24.074074074,12.343750000
21.875000000,15.100671141,14.763779528,14.661654135,12.422360248,15.100671141,14.763779528,14.661654135,24.074074074,12.422360248
22.480620155,15.100671141,14.763779528,14.738805970,12.576687117,15.100671141,14.763779528,14.738805970,24.074074074,12.576687117
21.875000000,14.857142857,14.592000000,14.545454545,12.528301887,14.857142857,14.592000000,14.545454545,23.040000000,12.528301887
21.875000000,14.857142857,14.592000000,14.545454545,12.528301887,14.857142857,14.592000000,14.545454545,23.040000000,12.528301887
21.875000000,14.857142857,14.592000000,14.616541353,12.528301887,14.857142857,14.592000000,14.616541353,23.040000000,12.528301887
21.568627451,14.493150685,14.282258065,14.287878788,12.305732484,14.493150685,14.282258065,14.287878788,22.041666667,12.305732484
21.259842520,14.434482759,14.282258065,14.287878788,12.305732484,14.434482759,14.282258065,14.287878788,22.041666667,12.305732484
21.259842520,14.434482759,14.282258065,14.287878788,12.305732484,14.434482759,14.282258065,14.287878788,22.041666667,12.305732484
21.259842520,14.110344828,13.951219512,13.938931298,12.064516129,14.110344828,13.951219512,13.938931298,21.043478261,12.064516129
20.634920635,13.804195804,13.598360656,13.569230769,11.803921569,13.804195804,13.598360656,13.569230769,20.045454545,11.803921569
20.634920635,13.804195804,13.598360656,13.569230769,11.803921569,13.804195804,13.598360656,13.569230769,20.045454545,11.803921569
20.318725100,13.804195804,13.598360656,13.674418605,11.881578947,13.804195804,13.598360656,13.674418605,20.045454545,11.881578947
20.634920635,14.153846154,13.951219512,13.833333333,12.064516129,14.153846154,13.951219512,13.833333333,21.043478261,12.064516129
20.634920635,14.153846154,13.951219512,13.833333333,12.064516129,14.153846154,13.951219512,13.833333333,21.043478261,12.064516129
20.318725100,14.098591549,13.951219512,13.833333333,12.064516129,14.098591549,13.951219512,13.833333333,21.043478261,12.064516129
19.678714859,14.042553191,13.951219512,13.833333333,12.000000000,14.042553191,13.951219512,13.833333333,21.043478261,12.000000000
20.000000000,14.098591549,13.951219512,13.833333333,12.000000000,14.098591549,13.951219512,13.833333333,21.043478261,12.000000000
19.678714859,14.042553191,13.951219512,13.833333333,12.000000000,14.042553191,13.951219512,13.833333333,21.043478261,12.000000000
19.678714859,14.042553191,13.951219512,13.833333333,12.000000000,14.042553191,13.951219512,13.833333333,21.043478261,12.000000000
19.028340081,13.748201439,13.598360656,13.465648855,11.743421053,13.748201439,13.598360656,13.465648855,20.045454545,11.743421053
19.028340081,13.748201439,13.598360656,13.465648855,11.743421053,13.748201439,13.598360656,13.465648855,20.045454545,11.743421053
19.354838710,14.142857143,13.951219512,13.833333333,12.000000000,14.142857143,13.951219512,13.833333333,21.043478261,12.000000000
19.028340081,13.899280576,13.598360656,13.465648855,11.743421053,13.899280576,13.598360656,13.465648855,20.045454545,11.743421053
18.367346939,13.576642336,13.223140496,13.076923077,11.466666667,13.576642336,13.223140496,13.076923077,19.047619048,11.466666667
19.028340081,13.899280576,13.487804878,13.363636364,11.590909091,13.899280576,13.487804878,13.363636364,20.086956522,11.590909091
18.367346939,13.899280576,13.379032258,13.263157895,11.590909091,13.899280576,13.379032258,13.263157895,18.375000000,11.590909091
19.028340081,14.198581560,13.728000000,13.626865672,11.846153846,14.198581560,13.728000000,13.626865672,19.360000000,11.846153846
19.028340081,14.198581560,13.728000000,13.626865672,11.846153846,14.198581560,13.728000000,13.626865672,19.360000000,11.846153846
19.028340081,14.198581560,13.728000000,13.626865672,11.846153846,14.198581560,13.728000000,13.626865672,19.360000000,11.846153846
18.699186992,14.198581560,13.728000000,13.563909774,11.780645161,14.198581560,13.728000000,13.563909774,19.360000000,11.780645161
18.699186992,14.198581560,13.728000000,13.563909774,11.780645161,14.198581560,13.728000000,13.563909774,19.360000000,11.780645161
18.367346939,13.800000000,13.379032258,13.204545455,11.529411765,13.800000000,13.379032258,13.204545455,18.375000000,11.529411765
18.367346939,13.800000000,13.379032258,13.204545455,11.529411765,13.800000000,13.379032258,13.204545455,18.375000000,11.529411765
18.367346939,13.800000000,13.379032258,13.204545455,11.529411765,13.800000000,13.379032258,13.204545455,18.375000000,11.529411765
18.367346939,13.800000000,13.379032258,13.145038168,11.529411765,13.800000000,13.379032258,13.145038168,18.375000000,11.529411765
18.032786885,13.381294964,13.008130081,12.769230769,11.258278146,13.381294964,13.008130081,12.769230769,17.391304348,11.258278146
17.695473251,13.333333333,13.008130081,12.769230769,11.258278146,13.333333333,13.008130081,12.769230769,17.391304348,11.258278146
17.695473251,13.333333333,13.008130081,12.769230769,11.258278146,13.333333333,13.008130081,12.769230769,17.391304348,11.258278146
17.695473251,13.333333333,13.008130081,12.769230769,11.258278146,13.333333333,13.008130081,12.769230769,17.391304348,11.258278146
17.695473251,13.333333333,13.008130081,12.769230769,11.258278146,13.333333333,13.008130081,12.769230769,17.391304348,11.258278146
17.695473251,13.333333333,13.008130081,12.769230769,11.258278146,13.333333333,13.008130081,12.769230769,17.391304348,11.258278146
17.695473251,13.695652174,13.379032258,13.145038168,11.529411765,13.695652174,13.379032258,13.145038168,18.375000000,11.529411765
18.367346939,13.985714286,13.619047619,13.398496241,11.630573248,13.985714286,13.619047619,13.398496241,19.461538462,11.630573248
18.032786885,13.597122302,13.272000000,13.045454545,11.380645161,13.597122302,13.272000000,13.045454545,18.480000000,11.380645161
18.699186992,13.985714286,13.619047619,13.298507463,11.556962025,13.985714286,13.619047619,13.298507463,19.461538462,11.556962025
18.367346939,13.748201439,13.272000000,12.947368421,11.307692308,13.748201439,13.272000000,12.947368421,18.480000000,11.307692308
18.032786885,13.333333333,12.903225806,12.575757576,11.038961039,13.333333333,12.903225806,12.575757576,17.500000000,11.038961039
18.032786885,13.748201439,13.272000000,12.886363636,11.245161290,13.748201439,13.272000000,12.886363636,18.480000000,11.245161290
18.032786885,13.748201439,13.272000000,12.886363636,11.245161290,13.748201439,13.272000000,12.886363636,18.480000000,11.245161290
18.032786885,13.748201439,13.272000000,12.886363636,11.245161290,13.748201439,13.272000000,12.886363636,18.480000000,11.245161290
18.032786885,13.748201439,13.272000000,12.886363636,11.245161290,13.748201439,13.272000000,12.886363636,18.480000000,11.245161290
18.032786885,13.695652174,13.272000000,12.947368421,11.307692308,13.695652174,13.272000000,12.947368421,18.480000000,11.307692308
18.367346939,13.928057554,13.511811024,13.200000000,11.412500000,13.928057554,13.511811024,13.200000000,19.555555556,11.412500000
18.699186992,14.292857143,13.835937500,13.529411765,11.641975309,14.292857143,13.835937500,13.529411765,20.535714286,11.641975309
18.699186992,13.928057554,13.511811024,13.264705882,11.478260870,13.928057554,13.511811024,13.264705882,19.555555556,11.478260870
18.699186992,13.543478261,13.166666667,12.911111111,11.156250000,13.543478261,13.166666667,12.911111111,19.384615385,11.156250000
18.699186992,13.769784173,13.406250000,13.167883212,11.337423313,13.769784173,13.406250000,13.167883212,19.642857143,11.337423313
18.032786885,13.489051095,13.166666667,12.911111111,11.226415094,13.489051095,13.166666667,12.911111111,18.576923077,11.226415094
17.695473251,13.433823529,13.166666667,12.911111111,11.226415094,13.433823529,13.166666667,12.911111111,18.576923077,11.226415094
17.695473251,13.433823529,13.166666667,12.911111111,11.226415094,13.433823529,13.166666667,12.911111111,18.576923077,11.226415094
17.695473251,13.433823529,13.166666667,12.911111111,11.226415094,13.433823529,13.166666667,12.911111111,18.576923077,11.226415094
17.695473251,13.433823529,13.166666667,12.911111111,11.226415094,13.433823529,13.166666667,12.911111111,18.576923077,11.226415094
17.695473251,13.433823529,13.166666667,12.911111111,11.226415094,13.433823529,13.166666667,12.911111111,18.576923077,11.226415094
18.032786885,13.810218978,13.511811024,13.264705882,11.478260870,13.810218978,13.511811024,13.264705882,19.555555556,11.478260870
18.032786885,13.810218978,13.511811024,13.264705882,11.478260870,13.810218978,13.511811024,13.264705882,19.555555556,11.478260870
18.032786885,13.810218978,13.511811024,13.264705882,11.478260870,13.810218978,13.511811024,13.264705882,19.555555556,11.478260870
18.032786885,13.810218978,13.511811024,13.264705882,11.478260870,13.810218978,13.511811024,13.264705882,19.555555556,11.478260870
18.032786885,13.810218978,13.511811024,13.264705882,11.478260870,13.810218978,13.511811024,13.264705882,19.555555556,11.478260870
17.355371901,13.433823529,13.166666667,13.007462687,11.297468354,13.433823529,13.166666667,13.007462687,18.576923077,11.297468354
18.518518519,13.710144928,13.406250000,13.264705882,11.478260870,13.710144928,13.406250000,13.264705882,19.642857143,11.478260870
18.181818182,13.649635036,13.406250000,13.264705882,11.478260870,13.649635036,13.406250000,13.264705882,19.642857143,11.478260870
18.181818182,13.649635036,13.406250000,13.264705882,11.478260870,13.649635036,13.406250000,13.264705882,19.642857143,11.478260870
19.183673469,14.000000000,13.728682171,13.402877698,11.569696970,14.000000000,13.728682171,13.402877698,20.620689655,11.569696970
18.852459016,13.649635036,13.406250000,13.072463768,11.337423313,13.649635036,13.406250000,13.072463768,19.642857143,11.337423313
18.852459016,13.649635036,13.406250000,13.072463768,11.337423313,13.649635036,13.406250000,13.072463768,19.642857143,11.337423313
18.518518519,13.588235294,13.406250000,13.072463768,11.337423313,13.588235294,13.406250000,13.072463768,19.642857143,11.337423313
19.183673469,13.833333333,13.623076923,13.307142857,11.431137725,13.833333333,13.623076923,13.307142857,20.700000000,11.431137725
19.512195122,13.899280576,13.623076923,13.307142857,11.431137725,13.899280576,13.623076923,13.307142857,20.700000000,11.431137725
19.183673469,13.833333333,13.623076923,13.307142857,11.431137725,13.833333333,13.623076923,13.307142857,20.700000000,11.431137725
19.512195122,13.899280576,13.623076923,13.307142857,11.431137725,13.899280576,13.623076923,13.307142857,20.700000000,11.431137725
19.512195122,13.899280576,13.623076923,13.307142857,11.431137725,13.899280576,13.623076923,13.307142857,20.700000000,11.431137725
19.512195122,13.899280576,13.623076923,13.307142857,11.431137725,13.899280576,13.623076923,13.307142857,20.700000000,11.431137725
19.183673469,13.550724638,13.302325581,12.978417266,11.200000000,13.550724638,13.302325581,12.978417266,19.724137931,11.200000000
19.183673469,13.550724638,13.302325581,12.978417266,11.200000000,13.550724638,13.302325581,12.978417266,19.724137931,11.200000000
19.183673469,13.550724638,13.302325581,12.978417266,11.200000000,13.550724638,13.302325581,12.978417266,19.724137931,11.200000000
19.838056680,13.800000000,13.623076923,13.307142857,11.431137725,13.800000000,13.623076923,13.307142857,20.700000000,11.431137725
19.512195122,13.453237410,13.302325581,12.978417266,11.200000000,13.453237410,13.302325581,12.978417266,19.724137931,11.200000000
