"'ChainSuccession(Assign seriousness, Take in charge ticket)'",'AtMostOne(Take in charge ticket)',"'AlternateSuccession(Take in charge ticket, Closed)'","'AlternateSuccession(Take in charge ticket, Resolve ticket)'","'AlternatePrecedence(Assign seriousness, Wait)'","'ChainPrecedence(Take in charge ticket, Wait)'"
76.923076923,74.000000000,87.336244541,88.888888889,91.666666667,95.833333333
76.628352490,74.000000000,87.336244541,88.888888889,91.666666667,95.833333333
77.220077220,75.000000000,87.719298246,89.270386266,91.304347826,95.652173913
77.519379845,75.000000000,87.719298246,89.270386266,95.454545455,100.000000000
77.519379845,75.000000000,87.719298246,89.270386266,95.652173913,100.000000000
77.220077220,75.000000000,87.719298246,89.270386266,95.652173913,100.000000000
76.628352490,74.000000000,86.956521739,88.510638298,92.000000000,100.000000000
76.335877863,74.000000000,86.956521739,88.510638298,92.000000000,100.000000000
76.335877863,74.000000000,86.956521739,88.510638298,92.000000000,100.000000000
76.335877863,74.000000000,86.956521739,88.510638298,92.000000000,100.000000000
76.923076923,75.000000000,87.336244541,88.888888889,91.666666667,100.000000000
76.923076923,75.000000000,87.336244541,88.888888889,91.666666667,100.000000000
76.923076923,75.000000000,87.336244541,88.888888889,91.666666667,100.000000000
76.923076923,75.000000000,87.336244541,88.888888889,91.666666667,100.000000000
76.923076923,75.000000000,87.336244541,88.888888889,91.304347826,100.000000000
76.923076923,75.000000000,87.336244541,88.888888889,91.304347826,100.000000000
76.923076923,75.000000000,87.336244541,88.888888889,91.304347826,100.000000000
76.628352490,74.000000000,86.580086580,88.607594937,91.666666667,100.000000000
76.628352490,74.000000000,86.580086580,88.607594937,91.666666667,100.000000000
76.628352490,74.000000000,86.580086580,88.607594937,91.666666667,100.000000000
76.628352490,74.000000000,86.580086580,88.607594937,91.666666667,100.000000000
77.220077220,75.000000000,86.956521739,88.983050847,91.304347826,100.000000000
76.923076923,74.000000000,86.580086580,88.607594937,91.666666667,100.000000000
77.519379845,75.000000000,86.956521739,88.983050847,91.304347826,100.000000000
77.519379845,75.000000000,86.956521739,88.983050847,91.304347826,100.000000000
77.519379845,75.000000000,86.956521739,88.983050847,91.304347826,100.000000000
77.519379845,75.000000000,86.956521739,88.983050847,91.304347826,100.000000000
77.220077220,75.000000000,86.956521739,89.361702128,91.304347826,100.000000000
77.220077220,75.000000000,86.956521739,89.361702128,91.304347826,100.000000000
77.519379845,75.000000000,86.956521739,89.361702128,91.304347826,100.000000000
77.519379845,75.000000000,86.956521739,89.361702128,91.304347826,100.000000000
77.519379845,74.000000000,86.580086580,88.983050847,91.666666667,100.000000000
78.125000000,74.000000000,86.580086580,88.983050847,91.666666667,100.000000000
78.431372549,74.000000000,86.580086580,88.983050847,91.666666667,100.000000000
78.431372549,74.000000000,86.580086580,88.983050847,91.666666667,100.000000000
78.125000000,73.000000000,86.206896552,88.607594937,92.000000000,100.000000000
78.125000000,73.000000000,86.206896552,88.607594937,92.000000000,100.000000000
78.125000000,72.000000000,85.836909871,88.235294118,92.307692308,100.000000000
78.431372549,72.000000000,85.836909871,88.235294118,92.307692308,100.000000000
78.431372549,72.000000000,85.836909871,88.235294118,92.307692308,100.000000000
78.740157480,72.000000000,85.836909871,88.235294118,92.307692308,100.000000000
79.051383399,72.000000000,86.206896552,88.607594937,92.592592593,100.000000000
79.365079365,73.000000000,86.580086580,88.983050847,92.307692308,100.000000000
79.051383399,73.000000000,86.580086580,88.983050847,92.307692308,100.000000000
79.051383399,73.000000000,86.580086580,88.983050847,92.307692308,100.000000000
79.051383399,73.000000000,86.580086580,88.983050847,92.307692308,100.000000000
79.051383399,73.000000000,86.580086580,88.983050847,92.307692308,100.000000000
78.431372549,72.000000000,85.836909871,88.702928870,92.592592593,100.000000000
78.431372549,72.000000000,85.836909871,88.702928870,92.592592593,100.000000000
78.125000000,71.000000000,85.470085470,88.333333333,92.592592593,100.000000000
77.519379845,70.000000000,84.745762712,88.065843621,92.592592593,100.000000000
78.125000000,71.000000000,85.470085470,88.796680498,96.000000000,100.000000000
78.125000000,71.000000000,85.470085470,88.796680498,96.000000000,100.000000000
78.125000000,71.000000000,85.470085470,88.429752066,96.000000000,100.000000000
78.431372549,72.000000000,85.836909871,88.796680498,95.833333333,100.000000000
78.740157480,72.000000000,85.836909871,88.796680498,95.833333333,100.000000000
78.740157480,72.000000000,85.836909871,88.796680498,95.833333333,100.000000000
78.740157480,73.000000000,86.206896552,89.166666667,95.652173913,100.000000000
79.365079365,74.000000000,86.580086580,89.539748954,95.454545455,100.000000000
79.365079365,74.000000000,86.580086580,89.539748954,95.454545455,100.000000000
79.681274900,74.000000000,86.956521739,89.451476793,95.454545455,100.000000000
79.365079365,73.000000000,86.206896552,88.796680498,95.652173913,100.000000000
79.365079365,73.000000000,86.206896552,88.796680498,95.652173913,100.000000000
79.681274900,73.000000000,86.206896552,88.796680498,95.652173913,100.000000000
80.321285141,74.000000000,86.580086580,89.166666667,95.652173913,100.000000000
80.000000000,74.000000000,86.580086580,89.166666667,95.652173913,100.000000000
80.321285141,74.000000000,86.580086580,89.166666667,95.652173913,100.000000000
80.321285141,74.000000000,86.580086580,89.166666667,95.652173913,100.000000000
80.971659919,75.000000000,86.956521739,89.539748954,95.454545455,100.000000000
80.971659919,75.000000000,86.956521739,89.539748954,95.454545455,100.000000000
80.645161290,74.000000000,86.580086580,89.166666667,95.652173913,100.000000000
80.971659919,75.000000000,86.956521739,89.539748954,95.454545455,100.000000000
81.632653061,76.000000000,87.336244541,89.915966387,95.238095238,100.000000000
80.971659919,75.000000000,86.580086580,89.166666667,91.304347826,100.000000000
81.632653061,76.000000000,86.956521739,89.539748954,87.500000000,95.833333333
80.971659919,75.000000000,86.580086580,89.166666667,88.000000000,96.000000000
80.971659919,75.000000000,86.580086580,89.166666667,88.000000000,96.000000000
80.971659919,75.000000000,86.580086580,89.166666667,88.000000000,96.000000000
81.300813008,76.000000000,86.956521739,89.075630252,88.000000000,96.000000000
81.300813008,76.000000000,86.956521739,89.075630252,88.000000000,96.000000000
81.632653061,77.000000000,87.336244541,89.451476793,87.500000000,95.833333333
81.632653061,77.000000000,87.336244541,89.451476793,87.500000000,95.833333333
81.632653061,77.000000000,87.336244541,89.451476793,87.500000000,95.833333333
81.632653061,77.000000000,87.336244541,88.983050847,87.500000000,95.833333333
81.967213115,78.000000000,87.719298246,89.361702128,86.956521739,95.652173913
82.304526749,78.000000000,87.719298246,89.361702128,86.956521739,95.652173913
82.304526749,78.000000000,87.719298246,89.361702128,86.956521739,95.652173913
82.304526749,78.000000000,87.719298246,89.361702128,86.956521739,95.652173913
82.304526749,78.000000000,87.719298246,89.361702128,86.956521739,95.652173913
82.304526749,78.000000000,87.719298246,89.361702128,86.956521739,95.652173913
82.304526749,77.000000000,87.336244541,88.983050847,87.500000000,95.833333333
81.632653061,76.000000000,86.580086580,88.235294118,84.615384615,96.153846154
81.967213115,77.000000000,86.956521739,88.607594937,84.000000000,96.000000000
81.300813008,76.000000000,86.206896552,88.333333333,84.615384615,96.153846154
81.632653061,77.000000000,86.580086580,88.702928870,84.000000000,96.000000000
81.967213115,78.000000000,86.956521739,89.075630252,83.333333333,95.833333333
81.967213115,78.000000000,86.956521739,88.607594937,84.000000000,96.000000000
81.967213115,78.000000000,86.956521739,88.607594937,84.000000000,96.000000000
81.967213115,78.000000000,86.956521739,88.607594937,84.000000000,96.000000000
81.967213115,78.000000000,86.956521739,88.607594937,84.000000000,96.000000000
81.967213115,77.000000000,86.580086580,88.702928870,84.000000000,96.000000000
81.632653061,76.000000000,85.836909871,87.966804979,81.481481481,96.296296296
81.300813008,75.000000000,85.470085470,87.603305785,82.142857143,96.428571429
81.300813008,75.000000000,85.470085470,88.065843621,81.481481481,96.296296296
81.300813008,75.000000000,85.470085470,88.065843621,80.769230769,96.153846154
81.300813008,74.000000000,85.106382979,87.704918033,78.571428571,92.857142857
81.967213115,75.000000000,85.836909871,88.429752066,80.769230769,92.307692308
82.304526749,75.000000000,85.836909871,88.429752066,80.769230769,92.307692308
82.304526749,75.000000000,85.836909871,88.429752066,80.769230769,92.307692308
82.304526749,75.000000000,85.836909871,88.429752066,80.769230769,92.307692308
82.304526749,75.000000000,85.836909871,88.429752066,80.769230769,92.307692308
82.304526749,75.000000000,85.836909871,88.429752066,80.769230769,92.307692308
81.967213115,74.000000000,85.470085470,88.065843621,81.481481481,92.592592593
81.967213115,74.000000000,85.470085470,88.065843621,81.481481481,92.592592593
81.967213115,74.000000000,85.470085470,88.065843621,81.481481481,92.592592593
81.967213115,74.000000000,85.470085470,88.065843621,81.481481481,92.592592593
81.967213115,74.000000000,85.470085470,88.065843621,81.481481481,92.592592593
82.644628099,75.000000000,86.206896552,88.333333333,80.769230769,92.307692308
81.481481481,74.000000000,85.836909871,87.966804979,78.571428571,89.285714286
81.818181818,74.000000000,85.836909871,87.966804979,78.571428571,89.285714286
81.818181818,74.000000000,85.836909871,87.966804979,78.571428571,89.285714286
80.816326531,73.000000000,84.745762712,87.804878049,79.310344828,89.655172414
81.147540984,74.000000000,85.106382979,88.163265306,78.571428571,89.285714286
81.147540984,74.000000000,85.106382979,88.163265306,78.571428571,89.285714286
81.481481481,74.000000000,85.106382979,88.163265306,78.571428571,89.285714286
80.816326531,73.000000000,84.388185654,87.449392713,76.666666667,90.000000000
80.487804878,73.000000000,84.388185654,87.449392713,76.666666667,90.000000000
80.816326531,73.000000000,84.388185654,87.449392713,76.666666667,90.000000000
80.487804878,73.000000000,84.388185654,87.449392713,76.666666667,90.000000000
80.487804878,73.000000000,84.388185654,87.449392713,76.666666667,90.000000000
80.487804878,73.000000000,84.388185654,87.449392713,76.666666667,90.000000000
80.816326531,74.000000000,84.745762712,87.804878049,75.862068966,89.655172414
80.816326531,74.000000000,84.745762712,87.804878049,75.862068966,89.655172414
80.816326531,74.000000000,84.745762712,87.804878049,75.862068966,89.655172414
80.161943320,73.000000000,84.388185654,87.449392713,76.666666667,90.000000000
80.487804878,74.000000000,84.745762712,87.804878049,75.862068966,89.655172414
80.816326531,74.000000000,84.745762712,87.804878049,73.333333333,86.666666667
80.816326531,74.000000000,84.745762712,87.804878049,73.333333333,86.666666667
80.816326531,74.000000000,84.745762712,87.804878049,73.333333333,86.666666667
80.487804878,73.000000000,84.388185654,87.449392713,73.333333333,86.666666667
80.487804878,73.000000000,84.388185654,87.449392713,73.333333333,86.666666667
80.487804878,73.000000000,84.388185654,87.449392713,73.333333333,86.666666667
80.161943320,72.000000000,84.033613445,87.096774194,74.193548387,87.096774194
80.487804878,72.000000000,84.033613445,87.096774194,74.193548387,87.096774194
80.487804878,72.000000000,84.033613445,87.096774194,74.193548387,87.096774194
80.487804878,72.000000000,84.033613445,87.096774194,74.193548387,87.096774194
80.487804878,72.000000000,84.033613445,87.096774194,74.193548387,87.096774194
80.816326531,72.000000000,84.388185654,86.991869919,74.193548387,87.096774194
80.487804878,71.000000000,84.033613445,87.096774194,74.193548387,87.096774194
80.816326531,72.000000000,84.388185654,87.449392713,74.193548387,87.096774194
81.481481481,73.000000000,85.106382979,87.704918033,74.193548387,87.096774194
81.147540984,73.000000000,85.106382979,87.704918033,74.193548387,87.096774194
80.816326531,72.000000000,84.745762712,87.346938776,75.000000000,87.500000000
80.816326531,72.000000000,84.745762712,87.704918033,75.000000000,87.500000000
80.487804878,71.000000000,84.388185654,87.804878049,75.000000000,87.500000000
80.487804878,71.000000000,84.388185654,87.804878049,75.000000000,87.500000000
80.161943320,70.000000000,84.033613445,87.449392713,75.757575758,87.878787879
80.487804878,70.000000000,84.033613445,87.449392713,75.757575758,87.878787879
80.487804878,70.000000000,84.033613445,87.449392713,75.757575758,87.878787879
80.487804878,70.000000000,84.033613445,87.449392713,75.757575758,87.878787879
80.487804878,70.000000000,84.033613445,87.449392713,75.757575758,87.878787879
80.487804878,70.000000000,84.033613445,87.346938776,75.757575758,87.878787879
80.161943320,69.000000000,83.682008368,86.991869919,74.285714286,85.714285714
79.200000000,68.000000000,82.987551867,86.290322581,72.972972973,86.486486486
78.884462151,67.000000000,82.644628099,86.400000000,72.972972973,86.486486486
79.200000000,67.000000000,82.644628099,86.400000000,72.972972973,86.486486486
79.200000000,67.000000000,82.644628099,86.400000000,72.972972973,86.486486486
78.571428571,66.000000000,81.967213115,85.714285714,73.684210526,86.842105263
77.952755906,65.000000000,81.300813008,85.039370079,72.500000000,87.500000000
77.647058824,64.000000000,80.971659919,84.705882353,73.170731707,87.804878049
77.952755906,65.000000000,81.300813008,85.039370079,72.500000000,87.500000000
77.647058824,64.000000000,80.645161290,84.824902724,73.170731707,87.804878049
77.647058824,64.000000000,80.645161290,84.496124031,73.170731707,87.804878049
77.952755906,64.000000000,80.971659919,85.271317829,74.358974359,87.179487179
77.952755906,64.000000000,80.971659919,85.271317829,75.675675676,89.189189189
78.571428571,65.000000000,81.300813008,85.603112840,75.000000000,88.888888889
78.260869565,64.000000000,80.971659919,85.271317829,73.684210526,86.842105263
78.260869565,64.000000000,80.971659919,85.271317829,73.684210526,86.842105263
78.260869565,64.000000000,80.971659919,85.271317829,73.684210526,86.842105263
78.260869565,64.000000000,80.971659919,85.271317829,73.684210526,86.842105263
78.260869565,64.000000000,80.971659919,85.271317829,73.684210526,86.842105263
78.260869565,64.000000000,80.971659919,85.271317829,73.684210526,86.842105263
78.260869565,64.000000000,80.971659919,85.271317829,73.684210526,86.842105263
77.952755906,64.000000000,80.645161290,85.384615385,74.358974359,87.179487179
77.952755906,64.000000000,80.645161290,85.384615385,74.358974359,87.179487179
77.647058824,63.000000000,80.321285141,85.057471264,75.000000000,87.500000000
77.647058824,63.000000000,80.321285141,85.057471264,75.000000000,87.500000000
77.647058824,63.000000000,80.321285141,85.057471264,75.000000000,87.500000000
77.343750000,62.000000000,80.000000000,84.732824427,75.609756098,87.804878049
77.343750000,62.000000000,80.000000000,84.732824427,75.609756098,87.804878049
77.647058824,63.000000000,80.321285141,85.057471264,73.809523810,85.714285714
78.260869565,64.000000000,80.971659919,85.714285714,75.000000000,85.000000000
