'AtMostOne(Assign seriousness)','Init(Assign seriousness)',"'AlternateSuccession(Assign seriousness, Closed)'","'NotChainSuccession(Assign seriousness, Closed)'","'AlternateSuccession(Assign seriousness, Resolve ticket)'",'End(Closed)',"'CoExistence(Closed, Assign seriousness)'","'NotSuccession(Closed, Assign seriousness)'","'NotSuccession(Closed, Resolve ticket)'",'AtMostOne(Resolve ticket)','Participation(Resolve ticket)',"'NotSuccession(Resolve ticket, Assign seriousness)'","'ChainSuccession(Resolve ticket, Closed)'"
88.000000000,91.000000000,93.457943925,100.000000000,90.497737557,100.000000000,100.000000000,100.000000000,100.000000000,96.000000000,100.000000000,100.000000000,96.618357488
88.000000000,91.000000000,93.457943925,100.000000000,90.090090090,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
87.000000000,91.000000000,93.023255814,100.000000000,89.686098655,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
86.000000000,91.000000000,92.592592593,100.000000000,89.285714286,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
86.000000000,91.000000000,92.592592593,100.000000000,89.285714286,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
86.000000000,91.000000000,92.592592593,100.000000000,89.285714286,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
86.000000000,91.000000000,92.592592593,100.000000000,89.285714286,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
86.000000000,91.000000000,92.592592593,100.000000000,89.285714286,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
86.000000000,90.000000000,92.592592593,100.000000000,89.285714286,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
86.000000000,90.000000000,92.592592593,100.000000000,89.285714286,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
87.000000000,90.000000000,93.023255814,100.000000000,89.686098655,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
86.000000000,91.000000000,92.592592593,100.000000000,88.888888889,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,95.693779904
86.000000000,91.000000000,92.592592593,100.000000000,88.888888889,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,95.693779904
86.000000000,91.000000000,92.592592593,100.000000000,88.888888889,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,95.693779904
86.000000000,91.000000000,92.592592593,100.000000000,88.888888889,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,95.693779904
86.000000000,92.000000000,92.592592593,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
85.000000000,92.000000000,92.165898618,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
85.000000000,93.000000000,92.592592593,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
85.000000000,93.000000000,92.592592593,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
85.000000000,93.000000000,92.592592593,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
84.000000000,93.000000000,92.165898618,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
84.000000000,93.000000000,92.165898618,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
84.000000000,93.000000000,92.165898618,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
84.000000000,93.000000000,92.165898618,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
83.000000000,93.000000000,91.743119266,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
82.000000000,93.000000000,91.324200913,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
82.000000000,93.000000000,91.324200913,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
82.000000000,93.000000000,91.324200913,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,91.324200913,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
81.000000000,94.000000000,90.909090909,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.909090909,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
82.000000000,94.000000000,90.909090909,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
81.000000000,94.000000000,90.090090090,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
81.000000000,94.000000000,90.090090090,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
82.000000000,94.000000000,90.497737557,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
83.000000000,94.000000000,90.909090909,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
83.000000000,95.000000000,90.909090909,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
83.000000000,95.000000000,90.909090909,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
83.000000000,95.000000000,90.909090909,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
83.000000000,94.000000000,90.909090909,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
83.000000000,94.000000000,90.909090909,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
83.000000000,94.000000000,90.909090909,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,94.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
81.000000000,94.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
81.000000000,94.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
81.000000000,94.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
81.000000000,94.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
81.000000000,94.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
80.000000000,94.000000000,89.686098655,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
80.000000000,94.000000000,89.686098655,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
80.000000000,94.000000000,89.686098655,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
80.000000000,94.000000000,89.686098655,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
80.000000000,95.000000000,89.686098655,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
80.000000000,95.000000000,89.686098655,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
80.000000000,95.000000000,89.686098655,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
80.000000000,95.000000000,89.686098655,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
81.000000000,95.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
81.000000000,95.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
81.000000000,95.000000000,90.090090090,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
81.000000000,95.000000000,90.090090090,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
82.000000000,95.000000000,90.497737557,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
82.000000000,96.000000000,90.497737557,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,93.000000000,100.000000000,100.000000000,94.339622642
82.000000000,96.000000000,90.497737557,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,94.786729858
82.000000000,96.000000000,90.497737557,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
82.000000000,96.000000000,90.497737557,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
82.000000000,96.000000000,90.497737557,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
81.000000000,96.000000000,90.090090090,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,94.000000000,100.000000000,100.000000000,95.238095238
81.000000000,96.000000000,90.090090090,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
81.000000000,96.000000000,90.090090090,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
81.000000000,96.000000000,90.090090090,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
81.000000000,96.000000000,90.090090090,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
81.000000000,96.000000000,90.090090090,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
81.000000000,96.000000000,90.090090090,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,95.000000000,100.000000000,100.000000000,96.153846154
