"'NotChainSuccession(Assign seriousness, Resolve ticket)'","'Succession(Assign seriousness, Take in charge ticket)'","'CoExistence(Closed, Take in charge ticket)'","'NotSuccession(Closed, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Closed)'","'CoExistence(Resolve ticket, Take in charge ticket)'","'NotSuccession(Resolve ticket, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Resolve ticket)'",'Participation(Take in charge ticket)',"'CoExistence(Take in charge ticket, Assign seriousness)'","'NotSuccession(Take in charge ticket, Assign seriousness)'","'Succession(Take in charge ticket, Closed)'","'NotChainSuccession(Take in charge ticket, Closed)'","'Succession(Take in charge ticket, Resolve ticket)'","'Precedence(Take in charge ticket, Wait)'"
99.000000000,97.807228916,100.000000000,100.000000000,99.009900990,100.000000000,94.509803922,100.000000000,100.000000000,97.807228916,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.812000000,100.000000000,100.000000000,99.009900990,100.000000000,94.531250000,100.000000000,100.000000000,97.812000000,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.812000000,100.000000000,100.000000000,99.009900990,100.000000000,94.531250000,100.000000000,100.000000000,97.812000000,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.812000000,100.000000000,100.000000000,99.009900990,100.000000000,94.531250000,100.000000000,100.000000000,97.812000000,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.807228916,100.000000000,100.000000000,99.009900990,100.000000000,94.509803922,100.000000000,100.000000000,97.807228916,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.812000000,100.000000000,100.000000000,99.009900990,100.000000000,94.509803922,100.000000000,100.000000000,97.812000000,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.807228916,100.000000000,100.000000000,99.009900990,100.000000000,94.488188976,100.000000000,100.000000000,97.807228916,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.807228916,100.000000000,100.000000000,99.009900990,100.000000000,94.488188976,100.000000000,100.000000000,97.807228916,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.807228916,100.000000000,100.000000000,99.009900990,100.000000000,94.488188976,100.000000000,100.000000000,97.807228916,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.816733068,100.000000000,100.000000000,99.009900990,100.000000000,94.531250000,100.000000000,100.000000000,97.816733068,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.821428571,100.000000000,100.000000000,99.009900990,100.000000000,93.798449612,100.000000000,100.000000000,97.821428571,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.844357977,100.000000000,100.000000000,99.009900990,100.000000000,92.075471698,100.000000000,100.000000000,97.844357977,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.839843750,100.000000000,100.000000000,99.009900990,100.000000000,92.045454545,100.000000000,100.000000000,97.839843750,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,97.839843750,100.000000000,100.000000000,99.009900990,100.000000000,92.045454545,100.000000000,100.000000000,97.839843750,99.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,93.103448276,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,92.366412214,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,92.395437262,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,92.395437262,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,92.337164751,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,92.307692308,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,93.023255814,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.923076923,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.923076923,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.923076923,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.923076923,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.254752852,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.254752852,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.287878788,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.254752852,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.254752852,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.221374046,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.221374046,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.221374046,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.254752852,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.287878788,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.287878788,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.385767790,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.385767790,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.385767790,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,90.774907749,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,90.808823529,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,90.842490842,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,90.842490842,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,90.808823529,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,90.808823529,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,90.842490842,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.791044776,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.821561338,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.821561338,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.760299625,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.760299625,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.760299625,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.729323308,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.729323308,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.760299625,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.760299625,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.078066914,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.111111111,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.111111111,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.143911439,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.143911439,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.176470588,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.143911439,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.111111111,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.111111111,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.078066914,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.111111111,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,91.078066914,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,99.009900990,100.000000000,92.075471698,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
