"'AlternateResponse(Assign seriousness, Wait)'","'NotChainSuccession(Assign seriousness, Wait)'","'RespondedExistence(Closed, Wait)'","'NotSuccession(Closed, Wait)'","'RespondedExistence(Resolve ticket, Wait)'","'NotSuccession(Resolve ticket, Wait)'","'ChainResponse(Take in charge ticket, Wait)'",'AtMostOne(Wait)',"'RespondedExistence(Wait, Assign seriousness)'","'NotSuccession(Wait, Assign seriousness)'","'AlternateResponse(Wait, Closed)'","'NotChainSuccession(Wait, Closed)'","'AlternateResponse(Wait, Resolve ticket)'","'RespondedExistence(Wait, Take in charge ticket)'","'NotSuccession(Wait, Take in charge ticket)'"
12.800000000,15.779310345,16.000000000,16.000000000,15.094339623,16.000000000,14.400000000,15.360000000,16.000000000,16.000000000,12.800000000,16.000000000,12.800000000,16.000000000,11.696551724
12.800000000,15.779310345,16.000000000,16.000000000,15.094339623,16.000000000,14.400000000,15.360000000,16.000000000,16.000000000,12.800000000,16.000000000,12.800000000,16.000000000,11.696551724
12.000000000,14.791666667,15.000000000,15.000000000,14.150943396,15.000000000,13.709677419,14.400000000,15.000000000,15.000000000,11.842105263,15.000000000,11.842105263,15.000000000,11.118881119
12.096774194,14.790209790,15.000000000,15.000000000,14.150943396,15.000000000,13.709677419,14.400000000,15.000000000,15.000000000,11.842105263,15.000000000,11.842105263,15.000000000,11.118881119
12.096774194,14.790209790,15.000000000,15.000000000,14.150943396,15.000000000,13.709677419,14.400000000,15.000000000,15.000000000,11.842105263,15.000000000,11.842105263,15.000000000,11.118881119
11.290322581,13.802816901,14.000000000,14.000000000,13.207547170,14.000000000,13.008130081,13.440000000,14.000000000,14.000000000,10.888888889,14.000000000,10.888888889,14.000000000,10.524822695
12.396694215,14.787234043,15.000000000,15.000000000,14.150943396,15.000000000,14.400000000,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.965517241
12.396694215,14.787234043,15.000000000,15.000000000,14.150943396,15.000000000,14.400000000,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.965517241
12.500000000,14.785714286,15.000000000,15.000000000,14.150943396,15.000000000,14.400000000,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.965517241
12.605042017,14.784172662,15.000000000,15.000000000,14.150943396,15.000000000,14.400000000,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.965517241
12.605042017,14.784172662,15.000000000,15.000000000,14.150943396,15.000000000,14.400000000,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.965517241
12.711864407,14.782608696,15.000000000,15.000000000,14.150943396,15.000000000,14.400000000,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.965517241
12.711864407,14.782608696,15.000000000,15.000000000,14.150943396,15.000000000,14.400000000,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.965517241
12.711864407,14.782608696,15.000000000,15.000000000,14.285714286,15.000000000,14.516129032,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.937500000
12.711864407,14.782608696,15.000000000,15.000000000,14.285714286,15.000000000,14.516129032,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.937500000
12.605042017,14.784172662,15.000000000,15.000000000,14.285714286,15.000000000,14.516129032,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.937500000
12.605042017,14.784172662,15.000000000,15.000000000,14.285714286,15.000000000,14.516129032,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.937500000
12.605042017,14.784172662,15.000000000,15.000000000,14.563106796,15.000000000,14.754098361,14.250000000,15.000000000,15.000000000,11.250000000,15.000000000,11.250000000,15.000000000,10.880281690
13.445378151,15.773049645,16.000000000,16.000000000,15.533980583,16.000000000,15.447154472,15.040000000,16.000000000,16.000000000,11.636363636,16.000000000,11.636363636,16.000000000,11.365517241
13.333333333,15.549295775,16.000000000,16.000000000,15.533980583,16.000000000,14.754098361,15.040000000,16.000000000,16.000000000,11.636363636,16.000000000,11.636363636,16.000000000,11.333333333
13.445378151,15.546099291,16.000000000,16.000000000,15.533980583,16.000000000,14.754098361,15.040000000,16.000000000,16.000000000,11.636363636,16.000000000,11.636363636,16.000000000,11.333333333
13.445378151,15.546099291,16.000000000,16.000000000,15.384615385,16.000000000,14.754098361,15.040000000,16.000000000,16.000000000,11.636363636,16.000000000,11.636363636,16.000000000,11.333333333
13.445378151,15.546099291,16.000000000,16.000000000,14.953271028,16.000000000,14.634146341,15.040000000,16.000000000,16.000000000,11.636363636,16.000000000,11.636363636,16.000000000,11.365517241
14.285714286,16.521126761,17.000000000,17.000000000,16.037735849,17.000000000,15.447154472,15.980000000,17.000000000,17.000000000,12.565217391,17.000000000,12.565217391,17.000000000,11.876712329
15.126050420,17.500000000,18.000000000,18.000000000,16.981132075,18.000000000,16.129032258,16.740000000,18.000000000,18.000000000,12.960000000,18.000000000,12.960000000,18.000000000,12.322147651
15.126050420,17.500000000,18.000000000,18.000000000,16.981132075,18.000000000,16.000000000,16.740000000,18.000000000,18.000000000,12.960000000,18.000000000,12.960000000,18.000000000,12.360000000
15.966386555,18.479452055,19.000000000,19.000000000,19.444444444,19.000000000,16.666666667,17.480000000,19.000000000,19.000000000,13.370370370,19.000000000,13.370370370,19.000000000,12.790849673
15.966386555,18.475862069,19.000000000,19.000000000,19.444444444,19.000000000,16.000000000,17.670000000,19.000000000,19.000000000,13.884615385,19.000000000,13.884615385,19.000000000,12.960264901
16.806722689,19.452054795,20.000000000,20.000000000,20.370370370,20.000000000,16.666666667,18.600000000,20.000000000,20.000000000,14.814814815,20.000000000,14.814814815,20.000000000,13.464052288
17.796610169,20.432432432,21.000000000,21.000000000,21.296296296,21.000000000,17.968750000,19.320000000,21.000000000,21.000000000,14.700000000,21.000000000,14.700000000,21.000000000,13.689873418
17.796610169,20.432432432,21.000000000,21.000000000,21.296296296,21.000000000,17.968750000,19.320000000,21.000000000,21.000000000,14.700000000,21.000000000,14.700000000,21.000000000,13.689873418
18.644067797,21.409395973,22.000000000,22.000000000,22.222222222,22.000000000,18.604651163,20.240000000,22.000000000,22.000000000,15.612903226,22.000000000,15.612903226,22.000000000,14.162500000
18.487394958,21.413333333,22.000000000,22.000000000,22.222222222,22.000000000,18.604651163,20.240000000,22.000000000,22.000000000,15.612903226,22.000000000,15.612903226,22.000000000,14.162500000
18.803418803,21.405405405,22.000000000,22.000000000,22.222222222,22.000000000,18.604651163,20.240000000,22.000000000,22.000000000,15.612903226,22.000000000,15.612903226,22.000000000,14.162500000
19.827586207,22.378378378,23.000000000,23.000000000,23.148148148,23.000000000,19.230769231,21.160000000,23.000000000,23.000000000,16.531250000,23.000000000,16.531250000,23.000000000,14.623456790
20.000000000,22.374149660,23.000000000,23.000000000,23.364485981,23.000000000,19.230769231,21.160000000,23.000000000,23.000000000,16.531250000,23.000000000,16.531250000,23.000000000,14.623456790
20.000000000,22.374149660,23.000000000,23.000000000,23.364485981,23.000000000,19.230769231,21.160000000,23.000000000,23.000000000,16.531250000,23.000000000,16.531250000,23.000000000,14.623456790
20.000000000,22.374149660,23.000000000,23.000000000,23.364485981,23.000000000,19.230769231,21.160000000,23.000000000,23.000000000,16.531250000,23.000000000,16.531250000,23.000000000,14.623456790
20.000000000,22.374149660,23.000000000,23.000000000,23.364485981,23.000000000,19.230769231,21.160000000,23.000000000,23.000000000,16.531250000,23.000000000,16.531250000,23.000000000,14.623456790
19.827586207,22.378378378,23.000000000,23.000000000,23.364485981,23.000000000,19.230769231,21.160000000,23.000000000,23.000000000,16.531250000,23.000000000,16.531250000,23.000000000,14.623456790
19.827586207,22.689189189,23.000000000,23.000000000,23.364485981,23.000000000,19.847328244,21.160000000,23.000000000,23.000000000,16.531250000,23.000000000,16.531250000,23.000000000,14.674846626
20.338983051,23.364238411,24.000000000,24.000000000,24.299065421,24.000000000,19.696969697,22.080000000,24.000000000,24.000000000,17.454545455,24.000000000,17.454545455,24.000000000,15.127272727
20.338983051,23.364238411,24.000000000,24.000000000,24.299065421,24.000000000,19.696969697,22.080000000,24.000000000,24.000000000,17.454545455,24.000000000,17.454545455,24.000000000,15.127272727
20.338983051,23.364238411,24.000000000,24.000000000,24.299065421,24.000000000,19.696969697,22.080000000,24.000000000,24.000000000,17.454545455,24.000000000,17.454545455,24.000000000,15.127272727
21.186440678,24.342105263,25.000000000,25.000000000,25.233644860,25.000000000,20.149253731,23.000000000,25.000000000,25.000000000,18.382352941,25.000000000,18.382352941,25.000000000,15.625000000
21.551724138,24.333333333,25.000000000,25.000000000,25.233644860,25.000000000,20.149253731,23.000000000,25.000000000,25.000000000,18.382352941,25.000000000,18.382352941,25.000000000,15.625000000
21.551724138,24.333333333,25.000000000,25.000000000,25.233644860,25.000000000,20.149253731,23.000000000,25.000000000,25.000000000,18.382352941,25.000000000,18.382352941,25.000000000,15.625000000
21.551724138,24.333333333,25.000000000,25.000000000,25.233644860,25.000000000,20.149253731,23.000000000,25.000000000,25.000000000,18.382352941,25.000000000,18.382352941,25.000000000,15.625000000
21.739130435,24.328859060,25.000000000,25.000000000,25.233644860,25.000000000,20.149253731,23.000000000,25.000000000,25.000000000,18.382352941,25.000000000,18.382352941,25.000000000,15.625000000
22.807017544,25.302013423,26.000000000,26.000000000,26.168224299,26.000000000,20.740740741,23.920000000,26.000000000,26.000000000,19.314285714,26.000000000,19.314285714,26.000000000,16.058823529
22.807017544,25.302013423,26.000000000,26.000000000,26.168224299,26.000000000,20.149253731,23.920000000,26.000000000,26.000000000,19.314285714,26.000000000,19.314285714,26.000000000,16.153846154
22.807017544,25.306666667,26.000000000,26.000000000,26.168224299,26.000000000,20.454545455,23.660000000,26.000000000,26.000000000,18.777777778,26.000000000,18.777777778,26.000000000,15.940476190
22.807017544,25.306666667,26.000000000,26.000000000,26.168224299,26.000000000,20.454545455,23.660000000,26.000000000,26.000000000,18.777777778,26.000000000,18.777777778,26.000000000,15.940476190
21.929824561,24.324324324,25.000000000,25.000000000,25.000000000,25.000000000,19.696969697,23.000000000,25.000000000,25.000000000,18.382352941,25.000000000,18.382352941,25.000000000,15.662650602
20.869565217,23.346938776,24.000000000,24.000000000,24.074074074,24.000000000,18.461538462,22.320000000,24.000000000,24.000000000,18.000000000,24.000000000,18.000000000,24.000000000,15.407407407
20.689655172,23.351351351,24.000000000,24.000000000,24.074074074,24.000000000,18.461538462,22.320000000,24.000000000,24.000000000,18.000000000,24.000000000,18.000000000,24.000000000,15.407407407
20.689655172,23.351351351,24.000000000,24.000000000,24.074074074,24.000000000,18.461538462,22.320000000,24.000000000,24.000000000,18.000000000,24.000000000,18.000000000,24.000000000,15.407407407
20.689655172,23.351351351,24.000000000,24.000000000,24.074074074,24.000000000,18.461538462,22.320000000,24.000000000,24.000000000,18.000000000,24.000000000,18.000000000,24.000000000,15.407407407
21.551724138,24.333333333,25.000000000,25.000000000,25.000000000,25.000000000,19.083969466,23.000000000,25.000000000,25.000000000,18.382352941,25.000000000,18.382352941,25.000000000,15.757575758
22.413793103,25.315789474,26.000000000,26.000000000,25.925925926,26.000000000,19.548872180,23.660000000,26.000000000,26.000000000,18.777777778,26.000000000,18.777777778,26.000000000,16.153846154
21.551724138,24.337748344,25.000000000,25.000000000,25.000000000,25.000000000,18.939393939,22.750000000,25.000000000,25.000000000,17.857142857,25.000000000,17.857142857,25.000000000,15.718562874
21.551724138,24.337748344,25.000000000,25.000000000,25.000000000,25.000000000,18.939393939,22.750000000,25.000000000,25.000000000,17.857142857,25.000000000,17.857142857,25.000000000,15.718562874
20.869565217,23.355704698,24.000000000,24.000000000,24.074074074,24.000000000,18.320610687,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.272727273
20.689655172,23.360000000,24.000000000,24.000000000,23.853211009,24.000000000,18.320610687,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.272727273
21.551724138,24.337748344,25.000000000,25.000000000,24.770642202,25.000000000,18.939393939,22.750000000,25.000000000,25.000000000,17.857142857,25.000000000,17.857142857,25.000000000,15.718562874
20.689655172,23.360000000,24.000000000,24.000000000,23.853211009,24.000000000,18.320610687,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.272727273
20.689655172,23.360000000,24.000000000,24.000000000,23.853211009,24.000000000,18.320610687,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.272727273
20.689655172,23.360000000,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.512820513,23.364238411,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.689655172,23.360000000,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.689655172,23.360000000,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.689655172,23.360000000,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.512820513,23.364238411,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.512820513,23.364238411,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.512820513,23.364238411,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.512820513,23.364238411,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
20.338983051,23.368421053,24.000000000,24.000000000,23.423423423,24.000000000,18.181818182,21.840000000,24.000000000,24.000000000,16.941176471,24.000000000,16.941176471,24.000000000,15.325301205
21.008403361,24.350649351,25.000000000,25.000000000,24.324324324,25.000000000,18.796992481,22.750000000,25.000000000,25.000000000,17.857142857,25.000000000,17.857142857,25.000000000,15.773809524
21.848739496,25.341772152,26.000000000,26.000000000,25.225225225,26.000000000,19.708029197,23.400000000,26.000000000,26.000000000,17.333333333,26.000000000,17.333333333,26.000000000,15.659090909
21.848739496,25.341772152,26.000000000,26.000000000,25.225225225,26.000000000,19.708029197,23.400000000,26.000000000,26.000000000,17.333333333,26.000000000,17.333333333,26.000000000,15.659090909
