Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-385311756,Queued-Awaiting Assignment,Carolyn,2010/07/08 11:48:38.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-385311756,Accepted-In Progress,Kannan,2010/07/08 13:06:09.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-385311756,Accepted-Assigned,Carolyn,2010/07/08 13:06:14.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-385311756,Accepted-In Progress,Ewa,2012/02/04 10:38:18.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-385311756,Completed-Closed,Ewa,2012/02/04 10:40:10.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-385278464,Accepted-In Progress,Pekka,2010/07/08 13:53:30.000,Variant 1,1,Accepted,Low,In Progress,Org line V2,,se,T3 2nd,PROD29,Sweden
1-385278464,Completed-Closed,Pekka,2012/02/09 09:42:24.000,Variant 1,1,Completed,Low,Closed,Org line V2,,se,T3 2nd,PROD29,Sweden
1-386495623,Accepted-In Progress,Lena,2010/07/15 10:35:37.000,Variant 3,3,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD729,Sweden
1-386495623,Accepted-Wait,Lena,2010/07/15 10:39:54.000,Variant 3,3,Accepted,Medium,Wait,Org line A2,A2_3,se,G354 3rd,PROD729,Sweden
1-386495623,Completed-Closed,Lena,2012/03/20 16:18:28.000,Variant 3,3,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD729,Sweden
1-386782865,Accepted-In Progress,Carolyn,2010/07/16 15:46:05.000,Variant 122,122,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-386782865,Queued-Awaiting Assignment,Carolyn,2010/07/16 15:50:47.000,Variant 122,122,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-386782865,Accepted-In Progress,Kannan,2010/07/20 15:46:26.000,Variant 122,122,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-386782865,Accepted-Assigned,Carolyn,2010/07/20 15:46:31.000,Variant 122,122,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-386782865,Accepted-In Progress,Ewa,2012/01/30 13:58:35.000,Variant 122,122,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-386782865,Accepted-In Progress,Ewa,2012/01/30 14:36:28.000,Variant 122,122,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-386782865,Completed-Closed,Ewa,2012/01/30 14:36:29.000,Variant 122,122,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-388028918,Accepted-In Progress,Carolyn,2010/07/26 10:55:31.000,Variant 57,57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-388028918,Queued-Awaiting Assignment,Carolyn,2010/07/26 11:00:53.000,Variant 57,57,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-388028918,Accepted-In Progress,Naga,2010/07/27 01:50:41.000,Variant 57,57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-388028918,Accepted-Assigned,Carolyn,2010/07/27 01:53:16.000,Variant 57,57,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-388028918,Queued-Awaiting Assignment,Hannes,2011/04/12 16:00:23.000,Variant 57,57,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden
1-388028918,Accepted-Assigned,Jayalakshmi,2011/04/12 16:00:40.000,Variant 57,57,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA
1-388028918,Accepted-Wait,Jayalakshmi,2011/04/19 12:57:10.000,Variant 57,57,Accepted,Medium,Wait,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA
1-388028918,Queued-Awaiting Assignment,Carolyn,2011/05/18 11:32:01.000,Variant 57,57,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-388028918,Accepted-In Progress,Padmanabha,2011/05/18 12:27:24.000,Variant 57,57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-388028918,Accepted-Assigned,Carolyn,2011/05/18 12:27:30.000,Variant 57,57,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-388028918,Accepted-In Progress,Ewa,2012/01/30 14:39:11.000,Variant 57,57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-388028918,Completed-Closed,Ewa,2012/01/30 15:45:01.000,Variant 57,57,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-388230583,Accepted-In Progress,Carolyn,2010/07/27 13:50:20.000,Variant 123,123,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-388230583,Queued-Awaiting Assignment,Carolyn,2010/07/27 13:54:23.000,Variant 123,123,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-388230583,Accepted-In Progress,Kannan,2010/07/27 14:08:22.000,Variant 123,123,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-388230583,Accepted-Assigned,Carolyn,2010/07/27 14:08:30.000,Variant 123,123,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-388230583,Queued-Awaiting Assignment,Niklas,2010/08/18 12:29:41.000,Variant 123,123,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden
1-388230583,Accepted-Assigned,Manjunath,2010/08/18 12:39:40.000,Variant 123,123,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA
1-388230583,Queued-Awaiting Assignment,Carolyn,2010/08/23 15:24:12.000,Variant 123,123,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-388230583,Accepted-In Progress,Kannan,2010/08/23 16:12:32.000,Variant 123,123,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden
1-388230583,Accepted-In Progress,Carolyn,2010/08/23 16:13:39.000,Variant 123,123,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-388230583,Accepted-In Progress,Ewa,2012/01/31 09:04:00.000,Variant 123,123,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-388230583,Completed-Closed,Ewa,2012/01/31 09:05:54.000,Variant 123,123,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-388644366,Accepted-In Progress,Carolyn,2010/07/30 09:46:42.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-388644366,Queued-Awaiting Assignment,Carolyn,2010/07/30 09:50:43.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-388644366,Accepted-In Progress,Kannan,2010/07/30 14:43:09.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-388644366,Accepted-Assigned,Carolyn,2010/07/30 14:43:18.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-388644366,Accepted-In Progress,Ewa,2012/01/30 15:48:15.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-388644366,Completed-Closed,Ewa,2012/01/30 15:48:48.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-388724672,Accepted-In Progress,Carolyn,2010/07/30 13:19:33.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-388724672,Queued-Awaiting Assignment,Carolyn,2010/07/30 13:35:28.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-388724672,Accepted-In Progress,Kannan,2010/07/30 14:23:52.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-388724672,Accepted-Assigned,Carolyn,2010/07/30 14:23:59.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-388724672,Accepted-In Progress,Ewa,2012/01/30 13:58:22.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-388724672,Completed-Closed,Ewa,2012/01/30 14:29:56.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-389195082,Accepted-In Progress,Carolyn,2010/08/03 11:23:32.000,Variant 124,124,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-389195082,Queued-Awaiting Assignment,Carolyn,2010/08/03 11:33:47.000,Variant 124,124,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-389195082,Accepted-In Progress,Kannan,2010/08/03 12:56:56.000,Variant 124,124,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-389195082,Accepted-Assigned,Carolyn,2010/08/03 12:57:02.000,Variant 124,124,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-389195082,Accepted-In Progress,Kannan,2010/08/11 15:01:08.000,Variant 124,124,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-389195082,Accepted-Wait,Kannan,2010/09/20 14:43:53.000,Variant 124,124,Accepted,Medium,Wait,Org line G3,,us,G199 3rd,PROD97,Sweden
1-389195082,Accepted-Assigned,Carolyn,2010/09/20 14:44:35.000,Variant 124,124,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-389195082,Accepted-In Progress,Santhosh,2010/09/29 19:42:02.000,Variant 124,124,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden
1-389195082,Accepted-Assigned,Manjunath,2010/09/29 19:43:46.000,Variant 124,124,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA
1-389195082,Queued-Awaiting Assignment,Carolyn,2010/10/05 14:06:25.000,Variant 124,124,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-389195082,Accepted-In Progress,Kannan,2010/10/13 16:00:10.000,Variant 124,124,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-389195082,Accepted-Assigned,Carolyn,2010/10/13 16:00:17.000,Variant 124,124,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-389195082,Accepted-In Progress,Ewa,2012/02/04 10:43:42.000,Variant 124,124,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-389195082,Completed-Closed,Ewa,2012/02/04 10:46:56.000,Variant 124,124,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-390250582,Accepted-In Progress,Åsa,2010/08/09 17:20:59.000,Variant 125,125,Accepted,Low,In Progress,Org line C,C_6,se,G261 3rd,PROD424,Sweden
1-390250582,Queued-Awaiting Assignment,Åsa,2010/08/09 17:21:46.000,Variant 125,125,Queued,Low,Awaiting Assignment,Org line C,C_6,se,G261 3rd,PROD424,Sweden
1-390250582,Accepted-In Progress,Stephen,2010/08/09 17:21:55.000,Variant 125,125,Accepted,Low,In Progress,Org line C,C_6,se,N54 3rd,PROD424,USA
1-390250582,Accepted-Wait,Stephen,2010/08/12 15:09:54.000,Variant 125,125,Accepted,Low,Wait,Org line C,C_6,se,N54 3rd,PROD424,USA
1-390250582,Accepted-In Progress,Åsa,2010/08/18 11:28:28.000,Variant 125,125,Accepted,Low,In Progress,Org line C,C_6,se,G261 3rd,PROD424,Sweden
1-390250582,Accepted-Assigned,Stephen,2010/08/18 11:28:48.000,Variant 125,125,Accepted,Low,Assigned,Org line C,C_6,se,G261 3rd,PROD424,USA
1-390250582,Accepted-In Progress,Stephen,2010/08/18 15:42:02.000,Variant 125,125,Accepted,Low,In Progress,Org line C,C_6,se,G261 3rd,PROD424,USA
1-390250582,Accepted-Assigned,Åsa,2011/01/06 12:42:00.000,Variant 125,125,Accepted,Low,Assigned,Org line C,C_6,se,G261 3rd,PROD424,Sweden
1-390250582,Accepted-Assigned,Magnus,2011/01/10 10:31:14.000,Variant 125,125,Accepted,Low,Assigned,Org line C,C_6,se,G261 3rd,PROD424,Sweden
1-390250582,Accepted-In Progress,Mica,2011/09/14 12:04:06.000,Variant 125,125,Accepted,Low,In Progress,Org line C,C_6,se,G141 3rd,PROD424,Sweden
1-390250582,Accepted-Assigned,Mårten,2011/10/18 14:16:24.000,Variant 125,125,Accepted,Low,Assigned,Org line C,C_6,se,G261 3rd,PROD424,Sweden
1-390250582,Accepted-In Progress,Mica,2011/10/18 14:16:31.000,Variant 125,125,Accepted,Low,In Progress,Org line C,C_6,se,G261 3rd,PROD424,Sweden
1-390250582,Completed-Closed,Mica,2012/01/18 09:45:44.000,Variant 125,125,Completed,Low,Closed,Org line C,C_6,se,G261 3rd,PROD424,Sweden
1-390722958,Accepted-In Progress,Christer,2010/08/11 10:39:44.000,Variant 6,6,Accepted,Low,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-390722958,Accepted-Assigned,Christer,2012/01/16 14:43:19.000,Variant 6,6,Accepted,Low,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
1-390722958,Accepted-In Progress,Christer,2012/03/23 13:53:11.000,Variant 6,6,Accepted,Low,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-390722958,Completed-Closed,Christer,2012/03/23 13:54:08.000,Variant 6,6,Completed,Low,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
1-390819078,Accepted-In Progress,Carolyn,2010/08/11 14:41:13.000,Variant 57,57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-390819078,Queued-Awaiting Assignment,Carolyn,2010/08/11 14:49:10.000,Variant 57,57,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-390819078,Accepted-In Progress,Kannan,2010/08/11 15:08:47.000,Variant 57,57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-390819078,Accepted-Assigned,Carolyn,2010/08/11 15:08:54.000,Variant 57,57,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-390819078,Queued-Awaiting Assignment,Hannes,2011/04/12 15:50:34.000,Variant 57,57,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden
1-390819078,Accepted-Assigned,Jayalakshmi,2011/04/12 15:50:53.000,Variant 57,57,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA
1-390819078,Accepted-Wait,Jayalakshmi,2011/04/19 12:57:14.000,Variant 57,57,Accepted,Medium,Wait,Org line A2,A2_2,us,G21 2nd,PROD97,INDIA
1-390819078,Queued-Awaiting Assignment,Carolyn,2011/04/28 14:16:11.000,Variant 57,57,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-390819078,Accepted-In Progress,Padmanabha,2011/04/28 17:43:47.000,Variant 57,57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-390819078,Accepted-Assigned,Carolyn,2011/04/28 17:43:54.000,Variant 57,57,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-390819078,Accepted-In Progress,Ewa,2012/01/31 09:36:21.000,Variant 57,57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-390819078,Completed-Closed,Ewa,2012/01/31 09:36:40.000,Variant 57,57,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-392590655,Accepted-In Progress,Tord,2010/08/18 14:00:14.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S28 2nd,PROD108,Sweden
1-392590655,Completed-Closed,Tord,2012/01/24 14:49:26.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S28 2nd,PROD108,Sweden
1-392812598,Accepted-In Progress,Carolyn,2010/08/19 08:24:05.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-392812598,Queued-Awaiting Assignment,Carolyn,2010/08/19 08:27:30.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-392812598,Accepted-In Progress,Kannan,2010/08/20 17:02:07.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-392812598,Accepted-Assigned,Carolyn,2010/08/20 17:02:16.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-392812598,Accepted-In Progress,Ewa,2012/01/04 16:58:37.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-392812598,Completed-Closed,Ewa,2012/01/04 16:59:08.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-393413330,Accepted-In Progress,Carolyn,2010/08/20 16:36:29.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-393413330,Queued-Awaiting Assignment,Carolyn,2010/08/20 16:39:43.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-393413330,Accepted-In Progress,Kannan,2010/08/20 16:58:15.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-393413330,Accepted-Assigned,Carolyn,2010/08/20 16:58:21.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-393413330,Accepted-In Progress,Ewa,2012/02/04 10:49:16.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-393413330,Completed-Closed,Ewa,2012/02/04 10:50:25.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-396569277,Accepted-In Progress,Carolyn,2010/08/30 15:35:45.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-396569277,Queued-Awaiting Assignment,Carolyn,2010/08/30 15:37:18.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-396569277,Accepted-In Progress,Kannan,2010/08/30 15:45:02.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-396569277,Accepted-Assigned,Carolyn,2010/08/30 15:45:11.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-396569277,Accepted-In Progress,Ewa,2012/02/04 10:47:07.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-396569277,Completed-Closed,Ewa,2012/04/13 12:44:53.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-397446945,Accepted-In Progress,Carolyn,2010/09/01 12:17:52.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-397446945,Queued-Awaiting Assignment,Carolyn,2010/09/01 12:22:26.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-397446945,Accepted-In Progress,Kannan,2010/09/01 13:29:56.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-397446945,Accepted-Assigned,Carolyn,2010/09/01 13:30:04.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-397446945,Accepted-In Progress,Ewa,2012/01/31 09:01:21.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-397446945,Completed-Closed,Ewa,2012/01/31 09:02:46.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-397806545,Accepted-In Progress,Mikael,2010/09/02 09:57:26.000,Variant 72,72,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD680,Sweden
1-397806545,Accepted-Assigned,Mikael,2010/09/02 10:16:56.000,Variant 72,72,Accepted,High,Assigned,Org line G4,,se,S33 2nd,PROD680,Sweden
1-397806545,Accepted-In Progress,Mikael,2010/09/06 15:13:11.000,Variant 72,72,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD680,Sweden
1-397806545,Accepted-Wait,Mikael,2010/09/07 12:13:23.000,Variant 72,72,Accepted,High,Wait,Org line G4,,se,S33 2nd,PROD680,Sweden
1-397806545,Accepted-In Progress,Mikael,2011/01/19 23:05:00.000,Variant 72,72,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD680,Sweden
1-397806545,Accepted-Wait,Mikael,2011/03/10 09:18:34.000,Variant 72,72,Accepted,High,Wait,Org line G4,,se,S33 2nd,PROD680,Sweden
1-397806545,Completed-Closed,Mikael,2012/01/19 17:11:17.000,Variant 72,72,Completed,High,Closed,Org line G4,,se,S33 2nd,PROD680,Sweden
1-399013423,Queued-Awaiting Assignment,Ing-Marie,2010/09/06 12:04:31.000,Variant 8,8,Queued,Medium,Awaiting Assignment,Org line G4,,se,G51 2nd,PROD821,Sweden
1-399013423,Accepted-In Progress,Suresh,2012/01/26 14:01:35.000,Variant 8,8,Accepted,Medium,In Progress,Org line G4,,se,G51 2nd,PROD821,Sweden
1-399013423,Completed-Closed,Suresh,2012/01/26 14:02:31.000,Variant 8,8,Completed,Medium,Closed,Org line G4,,se,G51 2nd,PROD821,Sweden
1-399628501,Accepted-In Progress,David,2010/09/07 15:19:41.000,Variant 126,126,Accepted,Medium,In Progress,Org line G4,,se,S29 2nd,PROD368,Sweden
1-399628501,Accepted-Assigned,David,2010/12/02 11:45:01.000,Variant 126,126,Accepted,Medium,Assigned,Org line G4,,se,S29 2nd,PROD368,Sweden
1-399628501,Accepted-Assigned,Fredrik,2010/12/06 09:21:00.000,Variant 126,126,Accepted,Medium,Assigned,Org line G4,,se,S29 2nd,PROD368,Sweden
1-399628501,Accepted-Wait,Fredrik,2010/12/13 10:23:46.000,Variant 126,126,Accepted,Medium,Wait,Org line G4,,se,S29 2nd,PROD368,Sweden
1-399628501,Accepted-Assigned,Ingemar,2011/06/27 12:21:07.000,Variant 126,126,Accepted,Medium,Assigned,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-399628501,Accepted-Wait,Fredrik,2011/06/27 12:28:04.000,Variant 126,126,Accepted,Medium,Wait,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-399628501,Accepted-Assigned,Stefan,2012/01/12 13:36:48.000,Variant 126,126,Accepted,Medium,Assigned,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-399628501,Accepted-In Progress,Stefan,2012/03/27 14:05:36.000,Variant 126,126,Accepted,Medium,In Progress,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-399628501,Completed-Closed,Stefan,2012/03/27 14:05:37.000,Variant 126,126,Completed,Medium,Closed,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
1-400351079,Accepted-In Progress,Per,2010/09/09 11:24:32.000,Variant 4,4,Accepted,Low,In Progress,Org line C,,se,G37 2nd,PROD415,Sweden
1-400351079,Accepted-In Progress,Per,2010/09/16 15:11:58.000,Variant 4,4,Accepted,Low,In Progress,Org line C,,se,G37 2nd,PROD415,Sweden
1-400351079,Completed-Closed,Per,2012/02/20 07:16:22.000,Variant 4,4,Completed,Low,Closed,Org line C,,se,G37 2nd,PROD415,Sweden
1-400528782,Accepted-In Progress,Helene,2010/09/09 16:58:05.000,Variant 43,43,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-400528782,Completed-Closed,Helene,2011/11/09 14:09:30.000,Variant 43,43,Completed,Medium,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
1-400528782,Accepted-In Progress,Helene,2011/11/09 14:49:03.000,Variant 43,43,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-400528782,Accepted-In Progress,Gustav,2012/02/21 15:22:07.000,Variant 43,43,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-400528782,Completed-Closed,Gustav,2012/02/21 15:22:08.000,Variant 43,43,Completed,Medium,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
1-402212071,Accepted-In Progress,Helene,2010/09/16 10:24:07.000,Variant 3,3,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
1-402212071,Accepted-Wait,Helene,2010/12/29 11:21:28.000,Variant 3,3,Accepted,Medium,Wait,Org line G4,,se,S30 2nd,PROD412,Sweden
1-402212071,Completed-Closed,Helene,2012/01/16 14:49:15.000,Variant 3,3,Completed,Medium,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
1-402328919,Accepted-In Progress,Tomas,2010/09/16 16:39:32.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
